gottloses 	gottloses 	gottlos 	ADJ
gottlosesten 	gottlosesten 	gottlos 	ADJ
gottlosigkeit 	gottlosigkeit 	gottlosigkeit 	SUB
gottloß 	gottloß 	gottlos 	ADJ
gotts 	gotts 	gott 	SUB
gottshauß 	gottshauß 	haus 	SUB
gottsacker 	gottsacker 	acker 	SUB
gottsdienst 	gottsdienst 	dienst 	SUB
gottsdiensten 	gottsdiensten 	dienst 	SUB
gottsdiensts 	gottsdiensts 	dienst 	SUB
gottseelig 	gottseelig 	selig 	ADJ
gottseeligen 	gottseeligen 	selig 	ADJ
gottseeliger 	gottseeliger 	selig 	ADJ
gottselig 	gottselig 	selig 	ADJ
gottseligen 	gottseligen 	selig 	ADJ
gottseliges 	gottseliges 	selig 	ADJ
gottseligkeit 	gottseligkeit 	seligkeit 	SUB
gottsforchtige 	gottsforchtige 	fürchtig 	ADJ
gottsförchtige 	gottsförchtige 	fürchtig 	ADJ
gottsfoͤrchtige 	gottsfoͤrchtige 	fürchtig 	ADJ
gottsfoͤrchtigen 	gottsfoͤrchtigen 	fürchtig 	ADJ
gottsfoͤrchtiger 	gottsfoͤrchtiger 	fürchtig 	ADJ
gottsfoͤrchtiges 	gottsfoͤrchtiges 	fürchtig 	ADJ
gottshaus 	gottshaus 	haus 	SUB
gottshauß 	gottshauß 	haus 	SUB
gottshuß 	gottshuß 	haus 	SUB
gottshüser 	gottshüser 	haus 	SUB
gottslaͤsterlich 	gottslaͤsterlich 	lästerlich 	ADJ
gottslaͤsterlichen 	gottslaͤsterlichen 	lästerlich 	ADJ
gottvergeßner 	gottvergeßner 	gessen 	VER
gotyne 	gotyne 	göttin 	SUB
gotynne 	gotynne 	göttin 	SUB
gotz 	gotz 	gott 	SUB
gotzkynderen 	gotzkynderen 	kind 	SUB
goukelere 	goukelere 	gaukler 	SUB
gowonhait 	gowonhait 	gewohnheit 	SUB
goz 	goz 	gießen 	VER
gozzen 	gozzen 	gießen 	VER
goß 	goß 	gießen 	VER
go̅ 	go̅ 	gán 	VER
go̅d 	go̅d 	gán 	VER
goͤgelman 	goͤgelman 	mann 	SUB
goͤggelman 	goͤggelman 	mann 	SUB
goͤnnen 	goͤnnen 	gönnen 	VER
goͤnner 	goͤnner 	gönner 	SUB
goͤnnet 	goͤnnet 	gönnen 	VER
goͤrgenabend 	goͤrgenabend 	abend 	SUB
göt 	göt 	gott 	SUB
goͤt 	goͤt 	gott 	SUB
goͤten 	goͤten 	gott 	SUB
goͤter 	goͤter 	gott 	SUB
goͤtern 	goͤtern 	gott 	SUB
götleichen 	götleichen 	göttlich 	ADJ
goͤtleichen 	goͤtleichen 	göttlich 	ADJ
götleicher 	götleicher 	göttlich 	ADJ
goͤtleicher 	goͤtleicher 	göttlich 	ADJ
götlich 	götlich 	göttlich 	ADJ
goͤtlich 	goͤtlich 	göttlich 	ADJ
goͤtliche 	goͤtliche 	göttlich 	ADJ
goͤtlichem 	goͤtlichem 	göttlich 	ADJ
goͤtlichen 	goͤtlichen 	göttlich 	ADJ
götlicher 	götlicher 	göttlich 	ADJ
goͤtlicher 	goͤtlicher 	göttlich 	ADJ
götlichosten 	götlichosten 	göttlich 	ADJ
goͤtlichs 	goͤtlichs 	göttlich 	ADJ
goͤtt 	goͤtt 	gott 	SUB
goͤtteliche 	goͤtteliche 	göttlich 	ADJ
goͤttelicher 	goͤttelicher 	göttlich 	ADJ
götter 	götter 	gott 	SUB
goͤtter 	goͤtter 	gott 	SUB
goͤtteren 	goͤtteren 	gott 	SUB
göttern 	göttern 	gott 	SUB
goͤttern 	goͤttern 	gott 	SUB
göttin 	göttin 	göttin 	SUB
goͤttin 	goͤttin 	göttin 	SUB
goͤttinen 	goͤttinen 	göttin 	SUB
göttinnen 	göttinnen 	göttin 	SUB
goͤttleichen 	goͤttleichen 	göttlich 	ADJ
goͤttleicher 	goͤttleicher 	göttlich 	ADJ
goͤttleichew 	goͤttleichew 	göttlich 	ADJ
goͤttlich 	goͤttlich 	göttlich 	ADJ
goͤttliche 	goͤttliche 	göttlich 	ADJ
goͤttlichem 	goͤttlichem 	göttlich 	ADJ
goͤttlichen 	goͤttlichen 	göttlich 	ADJ
goͤttlicher 	goͤttlicher 	göttlich 	ADJ
goͤttliches 	goͤttliches 	göttlich 	ADJ
goͤttliche̅ 	goͤttliche̅ 	göttlich 	ADJ
goͤtzen 	goͤtzen 	götze 	SUB
goͤtzentempel 	goͤtzentempel 	tempel 	SUB
graas 	graas 	gras 	SUB
grab 	grab 	grab 	SUB
grabmahle 	grabmahle 	mal2 	SUB
grabschrifften 	grabschrifften 	schrift 	SUB
grabe 	grabe 	grab 	SUB
grabelied 	grabelied 	lied 	SUB
grabeliede 	grabeliede 	lied 	SUB
grabeschrifften 	grabeschrifften 	schrift 	SUB
graben 	graben 	graben 	SUB
graben 	graben 	graben 	VER
grabeshoͤlchen 	grabeshoͤlchen 	höhlchen 	SUB
grabeshoͤle 	grabeshoͤle 	höhle 	SUB
grabe̅ 	grabe̅ 	graf 	SUB
grabmahl 	grabmahl 	mal2 	SUB
grabmahlen 	grabmahlen 	mal2 	SUB
grabschrifften 	grabschrifften 	schrift 	SUB
grabstaͤtten 	grabstaͤtten 	stat3 	SUB
grabwerchen 	grabwerchen 	werk 	SUB
grad 	grad 	grad 	SUB
grad 	grad 	rad 	ADJ
grade 	grade 	grad 	SUB
graden 	graden 	rad 	ADJ
grades 	grades 	grad 	SUB
gradualia 	gradualia 	graduale 	SUB
gradv 	gradv 	grad 	SUB
graen 	graen 	grau 	ADJ
graeuen 	graeuen 	graf 	SUB
graf 	graf 	graf 	SUB
grafen 	grafen 	graf 	SUB
graff 	graff 	grab 	SUB
graff 	graff 	graf 	SUB
graffen 	graffen 	graf 	SUB
graffengeschlechte 	graffengeschlechte 	geschlecht 	SUB
graffschafft 	graffschafft 	grafschaft 	SUB
graffschafften 	graffschafften 	grafschaft 	SUB
grahe 	grahe 	grau 	ADJ
graif 	graif 	greifen 	VER
graiff 	graiff 	greifen 	VER
grais 	grais 	gras 	SUB
gram 	gram 	gram 	ADJ
grammatic 	grammatic 	grammatik 	SUB
grammatica 	grammatica 	grammatik 	SUB
gran 	gran 	gran 	SUB
granatenbaͤum 	granatenbaͤum 	baum 	SUB
granatenbaͤumlen 	granatenbaͤumlen 	bäumlein 	SUB
granf 	granf 	graf 	SUB
granff 	granff 	graf 	SUB
granffe 	granffe 	graf 	SUB
granulirte 	granulirte 	granulieren 	VER
granu̅ 	granu̅ 	gran 	SUB
grap 	grap 	grab 	SUB
gras 	gras 	gras 	SUB
gras 	gras 	groß 	ADJ
grase 	grase 	gras 	SUB
grass 	grass 	gras 	SUB
grass 	grass 	groß 	ADJ
grasser 	grasser 	groß 	ADJ
grassirende 	grassirende 	grassieren 	VER
grassirenden 	grassirenden 	grassieren 	VER
grassirender 	grassirender 	grassieren 	VER
grasz 	grasz 	groß 	ADJ
grat 	grat 	grad 	SUB
gratiolam 	gratiolam 	gratiola 	SUB
grats 	grats 	grad 	SUB
gratulire 	gratulire 	gratulieren 	VER
grau 	grau 	grau 	ADJ
graue 	graue 	graf 	SUB
graue 	graue 	grau 	ADJ
grauen 	grauen 	graf 	SUB
grauen 	grauen 	grau 	ADJ
grauender 	grauender 	grauen 	VER
grauff 	grauff 	graf 	SUB
grausam 	grausam 	grausam 	ADJ
grausamblich 	grausamblich 	grausamlich 	ADJ
grausame 	grausame 	grausam 	ADJ
grausamen 	grausamen 	grausam 	ADJ
grausamer 	grausamer 	grausam 	ADJ
grausames 	grausames 	grausam 	ADJ
grausamkeit 	grausamkeit 	grausamkeit 	SUB
grausamlich 	grausamlich 	grausamlich 	ADJ
grausamlich 	grausamlich 	grausamlich 	ADJ
grausamlichen 	grausamlichen 	grausamlich 	ADJ
grauwet 	grauwet 	grauen 	VER
graußlicher 	graußlicher 	grauslich 	ADJ
grav 	grav 	graf 	SUB
grav 	grav 	grafschaft 	SUB
graven 	graven 	graf 	SUB
grave̅ 	grave̅ 	graf 	SUB
gravitaͤt 	gravitaͤt 	gravität 	SUB
gravitætischen 	gravitætischen 	gravitätisch 	ADJ
gravschafft 	gravschafft 	grafschaft 	SUB
gravschafften 	gravschafften 	grafschaft 	SUB
gravschaft 	gravschaft 	grafschaft 	SUB
graw 	graw 	grau 	ADJ
grawtucher 	grawtucher 	tuocher 	SUB
graß 	graß 	gras 	SUB
graͤben 	graͤben 	graben 	SUB
graͤber 	graͤber 	grab 	SUB
graͤberen 	graͤberen 	grab 	SUB
graͤbern 	graͤbern 	grab 	SUB
graͮff 	graͮff 	graf 	SUB
gräffin 	gräffin 	gräfin 	SUB
graͤfin 	graͤfin 	gräfin 	SUB
graͤflichen 	graͤflichen 	gräflich 	ADJ
gränffin 	gränffin 	gräfin 	SUB
graͤnitzen 	graͤnitzen 	grenze 	SUB
graͤntzvoͤlcker 	graͤntzvoͤlcker 	volk 	SUB
graͤntzen 	graͤntzen 	grenze 	SUB
graͯt 	graͯt 	grat 	SUB
grävlichen 	grävlichen 	greulich 	ADJ
graͯwent 	graͯwent 	grauen 	VER
gräßlich 	gräßlich 	gräßlich 	ADJ
greberen 	greberen 	grab 	SUB
grebern 	grebern 	grab 	SUB
grecht 	grecht 	recht 	ADJ
grechten 	grechten 	recht 	ADJ
grecksche̅ 	grecksche̅ 	griechisch 	ADJ
grede 	grede 	grad 	SUB
gredt 	gredt 	reden 	VER
greif 	greif 	greifen 	VER
greiff 	greiff 	greifen 	VER
greiffen 	greiffen 	greif 	SUB
greiffen 	greiffen 	greifen 	VER
greiffet 	greiffet 	greifen 	VER
greifft 	greifft 	greifen 	VER
greinhunde 	greinhunde 	hund 	SUB
greisen 	greisen 	greis 	ADJ
grelle 	grelle 	grell 	ADJ
grellen 	grellen 	grell 	ADJ
greller 	greller 	grell 	ADJ
gremeden 	gremeden 	grämen 	VER
grenitzen 	grenitzen 	grenze 	SUB
grentzen 	grentzen 	grenze 	SUB
grenzen 	grenzen 	grenze 	SUB
gressolfiert 	gressolfiert 	solvieren 	VER
gret 	gret 	reden 	VER
greuen 	greuen 	graf 	SUB
greuffen 	greuffen 	greifen 	VER
greulich 	greulich 	greulich 	ADJ
greulichen 	greulichen 	greulich 	ADJ
greulicher 	greulicher 	greulich 	ADJ
greuwelgoͤtz 	greuwelgoͤtz 	götze 	SUB
greußlichen 	greußlichen 	grauslich 	ADJ
greuͤlichen 	greuͤlichen 	greulich 	ADJ
greüwel 	greüwel 	greuel 	SUB
grewel 	grewel 	greuel 	SUB
grewlich 	grewlich 	greulich 	ADJ
grewliche 	grewliche 	greulich 	ADJ
grewlichen 	grewlichen 	greulich 	ADJ
grewlicher 	grewlicher 	greulich 	ADJ
grewliches 	grewliches 	greulich 	ADJ
grewlichs 	grewlichs 	greulich 	ADJ
grichischer 	grichischer 	griechisch 	ADJ
gricht 	gricht 	gericht 	SUB
grichten 	grichten 	gericht 	SUB
griechisch 	griechisch 	griechisch 	ADJ
griechische 	griechische 	griechisch 	ADJ
griechischen 	griechischen 	griechisch 	ADJ
griechischer 	griechischer 	griechisch 	ADJ
grieff 	grieff 	greifen 	VER
grieffe 	grieffe 	greifen 	VER
griekisch 	griekisch 	griechisch 	ADJ
griekischen 	griekischen 	griechisch 	ADJ
griekische̅ 	griekische̅ 	griechisch 	ADJ
grien 	grien 	grün 	ADJ
grifen 	grifen 	greifen 	VER
grifent 	grifent 	greifen 	VER
griff 	griff 	greifen 	VER
griffe 	griffe 	greifen 	VER
griffel 	griffel 	griffel 	SUB
griffen 	griffen 	greifen 	VER
griffen 	griffen 	griff 	SUB
griffend 	griffend 	greifen 	VER
griffestu 	griffestu 	greifen 	VER
grifflein 	grifflein 	grifflein 	SUB
grijffen 	grijffen 	graf 	SUB
grillen 	grillen 	grille 	SUB
grimheit 	grimheit 	grimmecheit 	SUB
grimm 	grimm 	grimm 	SUB
grimmen 	grimmen 	grimm 	ADJ
grimmen 	grimmen 	grimmen 	SUB
grimmen 	grimmen 	grimmen 	VER
grimmende 	grimmende 	grimmen 	VER
grimmer 	grimmer 	grimm 	ADJ
grimmige 	grimmige 	grimmig 	ADJ
grimmigen 	grimmigen 	grimmig 	ADJ
grimmiger 	grimmiger 	grimmig 	ADJ
grim̅ 	grim̅ 	grimm 	SUB
grisselt 	grisselt 	kriselen 	VER
grissen 	grissen 	reißen 	VER
grißgramet 	grißgramet 	grämen 	VER
grob 	grob 	grob 	ADJ
grobe 	grobe 	grob 	ADJ
groben 	groben 	grob 	ADJ
groben 	groben 	grube 	SUB
grober 	grober 	grob 	ADJ
grobes 	grobes 	grob 	ADJ
grobe̅ 	grobe̅ 	grob 	ADJ
groblecht 	groblecht 	gröblich 	ADJ
groblichen 	groblichen 	gröblich 	ADJ
groene 	groene 	grün 	ADJ
groeslich 	groeslich 	großlich 	ADJ
groff 	groff 	grob 	ADJ
groffenn 	groffenn 	graf 	SUB
groflich 	groflich 	gröblich 	ADJ
grois 	grois 	groß 	ADJ
groisdedigen 	groisdedigen 	tätig 	ADJ
groisme 	groisme 	groß 	ADJ
groiss 	groiss 	groß 	ADJ
groisse 	groisse 	groß 	ADJ
groissem 	groissem 	groß 	ADJ
groissen 	groissen 	groß 	ADJ
groisser 	groisser 	groß 	ADJ
groisserer 	groisserer 	groß 	ADJ
groiß 	groiß 	groß 	ADJ
groll 	groll 	groll 	SUB
grollen 	grollen 	grollen 	SUB
gronde 	gronde 	grund 	SUB
gront 	gront 	grund 	SUB
grop 	grop 	grob 	ADJ
gros 	gros 	groß 	ADJ
groschen 	groschen 	groschen 	SUB
grose 	grose 	groß 	ADJ
grosem 	grosem 	groß 	ADJ
groseme 	groseme 	groß 	ADJ
grosen 	grosen 	groß 	ADJ
groser 	groser 	groß 	ADJ
grosme 	grosme 	groß 	ADJ
gross 	gross 	groß 	ADJ
grosse 	grosse 	groß 	ADJ
grosse 	grosse 	größe 	SUB
grossem 	grossem 	groß 	ADJ
grossen 	grossen 	groß 	ADJ
grossenn 	grossenn 	groß 	ADJ
grosser 	grosser 	groß 	ADJ
grossern 	grossern 	groß 	ADJ
grosses 	grosses 	groß 	ADJ
grossew 	grossew 	groß 	ADJ
grosse̅ 	grosse̅ 	groß 	ADJ
grossir 	grossir 	groß 	ADJ
grossis 	grossis 	groß 	ADJ
grossuͥ 	grossuͥ 	groß 	ADJ
grost 	grost 	groß 	ADJ
groste 	groste 	groß 	ADJ
grosten 	grosten 	groß 	ADJ
grosz 	grosz 	groß 	ADJ
grosze 	grosze 	groß 	ADJ
groszeme 	groszeme 	groß 	ADJ
groszen 	groszen 	groß 	ADJ
groszer 	groszer 	groß 	ADJ
groszliches 	groszliches 	großlich 	ADJ
grotten 	grotten 	grotte 	SUB
groys 	groys 	groß 	ADJ
groz 	groz 	groß 	ADJ
groze 	groze 	groß 	ADJ
grozen 	grozen 	groß 	ADJ
grozir 	grozir 	groß 	ADJ
groziu 	groziu 	groß 	ADJ
grozmvtic 	grozmvtic 	mütig 	ADJ
grozs 	grozs 	groß 	ADJ
grozz 	grozz 	groß 	ADJ
grozz` 	grozz` 	groß 	ADJ
grozze 	grozze 	groß 	ADJ
grozze 	grozze 	größe 	SUB
grozzem 	grozzem 	groß 	ADJ
grozzen 	grozzen 	groß 	ADJ
grozzer 	grozzer 	groß 	ADJ
grozzes 	grozzes 	groß 	ADJ
grozzew 	grozzew 	groß 	ADJ
grozziu 	grozziu 	groß 	ADJ
grozziv 	grozziv 	groß 	ADJ
groß 	groß 	groß 	ADJ
großfürsten 	großfürsten 	fürst 	SUB
großachtbare 	großachtbare 	achtbar 	ADJ
großachtbahre 	großachtbahre 	achtbar 	ADJ
großachtbare 	großachtbare 	achtbar 	ADJ
großcantzler 	großcantzler 	kanzler 	SUB
großeltern 	großeltern 	elter 	SUB
großhertzog 	großhertzog 	herzog 	SUB
großhertzoglichen 	großhertzoglichen 	herzoglich 	ADJ
großsiegelbewahrer 	großsiegelbewahrer 	bewahrer 	SUB
großsultan 	großsultan 	sultan 	SUB
großvaͤtterliche 	großvaͤtterliche 	väterlich 	ADJ
großvezier 	großvezier 	vezier 	SUB
großachtbahrn 	großachtbahrn 	achtbar 	ADJ
große 	große 	groß 	ADJ
großem 	großem 	groß 	ADJ
großen 	großen 	groß 	ADJ
großes 	großes 	groß 	ADJ
große̅ 	große̅ 	groß 	ADJ
großfúrst 	großfúrst 	fürst 	SUB
großfürst 	großfürst 	fürst 	SUB
großfuͤrst 	großfuͤrst 	fürst 	SUB
großfuͦrst 	großfuͦrst 	fürst 	SUB
großfürsten 	großfürsten 	fürst 	SUB
großfuͤrsten 	großfuͤrsten 	fürst 	SUB
großfuͦrsten 	großfuͦrsten 	fürst 	SUB
großfuͤrstenthumb 	großfuͤrstenthumb 	fürstentum 	SUB
großfuͦrstenthumb 	großfuͦrstenthumb 	fürstentum 	SUB
großfuͤrstenthumbs 	großfuͤrstenthumbs 	fürstentum 	SUB
großfuͤrstenthum̅ 	großfuͤrstenthum̅ 	fürstentum 	SUB
großfuͤrste̅ 	großfuͤrste̅ 	fürst 	SUB
großfuͦrste̅ 	großfuͦrste̅ 	fürst 	SUB
großfuͤrstn 	großfuͤrstn 	fürst 	SUB
großheit 	großheit 	grózheit 	SUB
großhertzog 	großhertzog 	herzog 	SUB
großmaͤchtigwuͤtigem 	großmaͤchtigwuͤtigem 	wütig 	ADJ
großmaͤchtiger 	großmaͤchtiger 	mächtig 	ADJ
großmaͤchtige̅ 	großmaͤchtige̅ 	mächtig 	ADJ
großmaͤchtigisten 	großmaͤchtigisten 	mächtig 	ADJ
großmuͤteren 	großmuͤteren 	mutter 	SUB
großmuͤtiges 	großmuͤtiges 	mütig 	ADJ
großmuͤtigkeit 	großmuͤtigkeit 	großmütigkeit 	SUB
großuater 	großuater 	vater 	SUB
großvatter 	großvatter 	vater 	SUB
großvatters 	großvatters 	vater 	SUB
groͤber 	groͤber 	grob 	ADJ
groͤberen 	groͤberen 	grob 	ADJ
groͤbest 	groͤbest 	grob 	ADJ
groͤbleich 	groͤbleich 	gröblich 	ADJ
groͤblich 	groͤblich 	gröblich 	ADJ
groͤseliche 	groͤseliche 	gräßlich 	ADJ
groͤsse 	groͤsse 	größe 	SUB
groͤssen 	groͤssen 	groß 	ADJ
grösser 	grösser 	groß 	ADJ
groͤsser 	groͤsser 	groß 	ADJ
groͤssere 	groͤssere 	groß 	ADJ
grösseren 	grösseren 	groß 	ADJ
groͤsseren 	groͤsseren 	groß 	ADJ
groͤsserer 	groͤsserer 	groß 	ADJ
groͤssern 	groͤssern 	groß 	ADJ
groͤssers 	groͤssers 	groß 	ADJ
groͤssest 	groͤssest 	groß 	ADJ
grösseste 	grösseste 	groß 	ADJ
groͤsseste 	groͤsseste 	groß 	ADJ
groͤssestem 	groͤssestem 	groß 	ADJ
groͤssesten 	groͤssesten 	groß 	ADJ
groͤsslich 	groͤsslich 	großlich 	ADJ
gröst 	gröst 	grüßen 	VER
gröste 	gröste 	groß 	ADJ
groͤste 	groͤste 	groß 	ADJ
grösten 	grösten 	groß 	ADJ
groͤsten 	groͤsten 	groß 	ADJ
groͤster 	groͤster 	groß 	ADJ
groͤstes 	groͤstes 	groß 	ADJ
grözer 	grözer 	groß 	ADJ
groͤzzen 	groͤzzen 	groß 	ADJ
grözzer 	grözzer 	groß 	ADJ
groͤzzer 	groͤzzer 	groß 	ADJ
grözzerm 	grözzerm 	groß 	ADJ
grözzern 	grözzern 	groß 	ADJ
groͤß 	groͤß 	größe 	SUB
groͤßfuͤrst 	groͤßfuͤrst 	fürst 	SUB
groͦßfuͤrsten 	groͦßfuͤrsten 	fürst 	SUB
groͤßlich 	groͤßlich 	größlich 	ADJ
groͤßt 	groͤßt 	groß 	ADJ
grube 	grube 	grube 	SUB
gruben 	gruben 	graben 	VER
gruben 	gruben 	grube 	SUB
grueb 	grueb 	grube 	SUB
grulich 	grulich 	greulich 	ADJ
grulichen 	grulichen 	greulich 	ADJ
grummet 	grummet 	grummen 	VER
grun 	grun 	grün 	ADJ
grund 	grund 	grund 	SUB
grund 	grund 	punkt 	SUB
grundseule 	grundseule 	säule 	SUB
grundstein 	grundstein 	stein 	SUB
grundtext 	grundtext 	text 	SUB
grunde 	grunde 	grund 	SUB
grundelose 	grundelose 	grundlos 	ADJ
grunden 	grunden 	grund 	SUB
grundes 	grundes 	grund 	SUB
grundguͤhtige 	grundguͤhtige 	gütig 	ADJ
grundguͤtigen 	grundguͤtigen 	gütig 	ADJ
grundlos 	grundlos 	grundlos 	ADJ
grundlose 	grundlose 	grundlos 	ADJ
grundlosen 	grundlosen 	grundlos 	ADJ
grundloze 	grundloze 	grundlos 	ADJ
grundt 	grundt 	grund 	SUB
grundtlich 	grundtlich 	gründlich 	ADJ
grundvest 	grundvest 	feste 	SUB
grune 	grune 	grün 	ADJ
gruneliche 	gruneliche 	grünlich 	ADJ
grunen 	grunen 	grün 	ADJ
grunet 	grunet 	grünen 	VER
grunt 	grunt 	grund 	SUB
gruntfest 	gruntfest 	feste 	SUB
gruntlassen 	gruntlassen 	grundlos 	ADJ
gruntlosen 	gruntlosen 	grundlos 	ADJ
gruntz 	gruntz 	grund 	SUB
gruntzend 	gruntzend 	grunzen 	VER
grup 	grup 	graben 	VER
grupheide 	grupheide 	grobheit 	SUB
grusam 	grusam 	grausam 	ADJ
gruselich 	gruselich 	gruselich 	ADJ
grussen 	grussen 	groß 	ADJ
gruwelt 	gruwelt 	griuweln 	VER
gruze 	gruze 	groß 	ADJ
gruzze 	gruzze 	grüßen 	VER
gruzzen 	gruzzen 	grüßen 	VER
gruß 	gruß 	gruß 	SUB
gruß 	gruß 	gruß 	SUB
gruͦb 	gruͦb 	graben 	VER
gruͦb 	gruͦb 	grube 	SUB
grübelt 	grübelt 	grübeln 	VER
gruͦbend 	gruͦbend 	graben 	VER
grüblet 	grüblet 	grübeln 	VER
gru̅d 	gru̅d 	grund 	SUB
gru̅de 	gru̅de 	grund 	SUB
gru̅dt 	gru̅dt 	grund 	SUB
gruͤen 	gruͤen 	grün 	ADJ
grümpels 	grümpels 	gerümpel 	SUB
gru̅n 	gru̅n 	grün 	ADJ
grün 	grün 	grün 	ADJ
gruͤn 	gruͤn 	grün 	ADJ
gruͦn 	gruͦn 	grün 	ADJ
gruͤnde 	gruͤnde 	grund 	SUB
grúndelose 	grúndelose 	grundlos 	ADJ
gruͤnden 	gruͤnden 	grund 	SUB
gründen 	gründen 	gründen 	VER
gruͤndliche 	gruͤndliche 	gründlich 	ADJ
gruͤndlicher 	gruͤndlicher 	gründlich 	ADJ
gruͤndlicherer 	gruͤndlicherer 	gründlich 	ADJ
gründtlich 	gründtlich 	gründlich 	ADJ
gruͤndtliche 	gruͤndtliche 	gründlich 	ADJ
gruͤne 	gruͤne 	grün 	ADJ
gruͦne 	gruͦne 	grün 	ADJ
grünen 	grünen 	grün 	ADJ
gruͤnen 	gruͤnen 	grün 	ADJ
gruͦnen 	gruͦnen 	grün 	ADJ
gruͤnen 	gruͤnen 	grünen 	VER
gruͤner 	gruͤner 	grün 	ADJ
gruͦnet 	gruͦnet 	grünen 	VER
grüne̅ 	grüne̅ 	grün 	ADJ
gruͤnten 	gruͤnten 	grünen 	VER
grüntlicher 	grüntlicher 	gründlich 	ADJ
gruͤrt 	gruͤrt 	rühren 	VER
gruͦse 	gruͦse 	gruose 	SUB
grüssem 	grüssem 	groß 	ADJ
grüssen 	grüssen 	groß 	ADJ
grüssen 	grüssen 	grüßen 	VER
gruͤsset 	gruͤsset 	grüßen 	VER
gruͤssete 	gruͤssete 	grüßen 	VER
gruͦsslich 	gruͦsslich 	grüßlich 	ADJ
grüst 	grüst 	grüßen 	VER
gruͦst 	gruͦst 	grüßen 	VER
grüsten 	grüsten 	grüßen 	VER
grüstet 	grüstet 	rüsten 	VER
gruͤsti 	gruͤsti 	grüßen 	VER
gru̅t 	gru̅t 	grund 	SUB
grúwelich 	grúwelich 	greulich 	ADJ
grúwelichen 	grúwelichen 	greulich 	ADJ
gruͤz 	gruͤz 	gruß 	SUB
gruͤzz 	gruͤzz 	gruß 	SUB
gruͦß 	gruͦß 	gruß 	SUB
grvn 	grvn 	grün 	ADJ
grvnde 	grvnde 	grund 	SUB
grvndelose 	grvndelose 	grundlos 	ADJ
grvndeloser 	grvndeloser 	grundlos 	ADJ
grvnt 	grvnt 	grund 	SUB
grvse 	grvse 	gruose 	SUB
grvsen 	grvsen 	gruose 	SUB
grvͤnen 	grvͤnen 	grün 	ADJ
grv̇weliche 	grv̇weliche 	greulich 	ADJ
gryfft 	gryfft 	greifen 	VER
grÿmige 	grÿmige 	grimmig 	ADJ
grÿmigesten 	grÿmigesten 	grimmig 	ADJ
grÿmmiger 	grÿmmiger 	grimmig 	ADJ
græco 	græco 	graeco 	SUB
græcus 	græcus 	gräkus 	SUB
gsagt 	gsagt 	sagen 	VER
gsaltze̅ 	gsaltze̅ 	salzen 	VER
gsang 	gsang 	gesang 	SUB
gsatzt 	gsatzt 	gesetz 	SUB
gsaͤhen 	gsaͤhen 	sehen 	VER
gsaͤhe̅ 	gsaͤhe̅ 	sehen 	VER
gsaͤssen 	gsaͤssen 	sitzen 	VER
gschehen 	gschehen 	schehen 	VER
gschehe̅ 	gschehe̅ 	schehen 	VER
gschendt 	gschendt 	schänden 	VER
gschichten 	gschichten 	geschichte 	SUB
gschichtschryber 	gschichtschryber 	schreiber 	SUB
gschichtschrybern 	gschichtschrybern 	schreiber 	SUB
gschirr 	gschirr 	geschirr 	SUB
gschlaaffen 	gschlaaffen 	schlafen 	VER
gschlage̅ 	gschlage̅ 	schlagen 	VER
gschliffen 	gschliffen 	schleifen1 	VER
gschmaltzen 	gschmaltzen 	schmalzen 	VER
gschrey 	gschrey 	geschrei 	SUB
gschrifft 	gschrifft 	schrift 	SUB
gschütz 	gschütz 	geschütz 	SUB
gsel 	gsel 	geselle 	SUB
gsellen 	gsellen 	geselle 	SUB
gselle̅ 	gselle̅ 	geselle 	SUB
gsetzt 	gsetzt 	setzen 	VER
gsicht 	gsicht 	gesicht 	SUB
gsichten 	gsichten 	gesicht 	SUB
gsin 	gsin 	sein 	VER
gsind 	gsind 	gesinde 	SUB
gslos 	gslos 	schloß 	SUB
gspaͤnst 	gspaͤnst 	gespenst 	SUB
gspaͤnsten 	gspaͤnsten 	gespenst 	SUB
gspaͤnste̅ 	gspaͤnste̅ 	gespenst 	SUB
gsproche̅ 	gsproche̅ 	sprechen 	VER
gspürend 	gspürend 	spüren 	VER
gspürt 	gspürt 	spüren 	VER
gstad 	gstad 	gestade 	SUB
gstalt 	gstalt 	gestalt 	SUB
gstalten 	gstalten 	gestalt 	SUB
gstelt 	gstelt 	stellen 	VER
gstob 	gstob 	stieben 	VER
gsüfftzet 	gsüfftzet 	seufzen 	VER
gsyn 	gsyn 	sein 	VER
guarde 	guarde 	garde 	SUB
guardia 	guardia 	guardia 	SUB
gubernator 	gubernator 	gubernator 	SUB
gubernatorn 	gubernatorn 	gubernator 	SUB
gucken 	gucken 	gucken 	SUB
gucz 	gucz 	gut 	ADJ
gude 	gude 	gut 	ADJ
gude 	gude 	gut 	SUB
gudekeide 	gudekeide 	güetecheit 	SUB
gudem 	gudem 	gut 	ADJ
gudeme 	gudeme 	gut 	ADJ
guden 	guden 	gut 	ADJ
guder 	guder 	gut 	ADJ
gudes 	gudes 	gut 	ADJ
guede 	guede 	gut 	ADJ
guede 	guede 	gut 	SUB
gueder 	gueder 	gut 	ADJ
guedere̅ 	guedere̅ 	gut 	SUB
guede̅ 	guede̅ 	gut 	ADJ
guet 	guet 	gut 	ADJ
guet 	guet 	gut 	SUB
guet 	guet 	güte 	SUB
guete 	guete 	gut 	ADJ
guete 	guete 	güte 	SUB
